SchoolYear,RCDTS,School,Enrollment,FAEnrollment,iepp,,eavpp,doepp,ALLCourses,FACourses,ALLTeachers,FATeachers,ALLTeachersCalc,FATeachersCalc
2017,070161470022006,Washington Elem School,231,227,6332.00,,72737.00,12949.00,2698,455,16,3,16,3
2017,070161470022007,Martin L King Elem School,218,212,6332.00,,72737.00,12949.00,1999,219,16,1,16,1
2017,070161480021002,Roosevelt Junior High School,164,158,7326.00,,78451.00,14839.00,2535,207,13,1,13,1
2017,070161480021003,Lincoln Junior High School,159,152,7326.00,,78451.00,14839.00,2794,320,14,1,14,1
2017,070161480021004,Washington Junior High,112,101,7326.00,,78451.00,14839.00,1902,137,11,1,12,2
2017,070161480022002,Riverdale School,197,196,7326.00,,78451.00,14839.00,2819,730,14,3,14,3
2017,070161480022003,Lincoln Elementary School,385,384,7326.00,,78451.00,14839.00,5780,1467,27,2,27,2
2017,070161480022005,Roosevelt Elem School,333,330,7326.00,,78451.00,14839.00,4771,1128,24,3,25,4
2017,070161480022006,Washington Elem School,321,311,7326.00,,78451.00,14839.00,4597,985,23,2,24,3
2017,070161480022007,Franklin Elementary School,269,268,7326.00,,78451.00,14839.00,3867,1032,17,2,17,2
2017,070161480022010,Park Elementary School,269,269,7326.00,,78451.00,14839.00,4033,1034,18,2,19,3
2017,070161490021004,S T E M Academy,223,210,6743.00,,93451.00,14260.00,2943,210,13,1,13,1
2017,070161490021005,Creative Communications Acad,221,198,6743.00,,93451.00,14260.00,2744,381,12,1,12,1
2017,070161490021006,School of Fine Arts,219,204,6743.00,,93451.00,14260.00,2699,396,12,1,14,3
2017,070161490022002,Diekman Elem School,275,0,6743.00,,93451.00,14260.00,2114,0,15,0,15,0
2017,070161490022005,Caroline Sibley Elem School,764,762,6743.00,,93451.00,14260.00,7643,1546,32,3,32,3
2017,070161490022006,Berger-Vandenberg Elem School,400,400,6743.00,,93451.00,14260.00,3227,410,19,1,19,1
2017,070161490022009,Carol Moseley Braun School,353,0,6743.00,,93451.00,14260.00,2824,0,16,0,16,0
2017,070161490022010,New Beginnings Learning Academy,624,394,6743.00,,93451.00,14260.00,3572,396,40,1,41,2
2017,070161500021005,McKinley Jr High School,316,255,5280.00,,214539.00,10381.00,2899,359,26,3,27,4
2017,070161500022001,Greenwood Elem School,372,372,5280.00,,214539.00,10381.00,2545,398,19,1,19,1
2017,070161500022002,McKinley Elem School,231,226,5280.00,,214539.00,10381.00,1632,226,14,1,14,1
2017,070161510021001,Coolidge Middle School,534,0,5947.00,,136557.00,12247.00,7,0,,,,
2017,070161510022002,Eisenhower School,330,0,5947.00,,136557.00,12247.00,,,,,,
2017,070161510022004,Madison School,376,0,5947.00,,136557.00,12247.00,,,,,,
2017,070161510022006,Taft School,292,0,5947.00,,136557.00,12247.00,,,,,,
2017,070161520021001,Brooks Middle School,454,386,4702.00,,53087.00,11782.00,5877,403,33,2,33,2
2017,070161520022001,Bryant Elem School,445,441,4702.00,,53087.00,11782.00,4177,924,23,2,24,3
2017,070161520022002,Maya Angelou Elem Sch,265,265,4702.00,,53087.00,11782.00,2420,538,19,2,19,2
2017,070161520022004,Holmes Elem School,370,370,4702.00,,53087.00,11782.00,3390,752,22,2,24,4
2017,070161520022005,Lowell-Longfellow Elem School,210,209,4702.00,,53087.00,11782.00,1920,423,15,3,17,5
2017,070161520022007,Sandburg Elem School,173,169,4702.00,,53087.00,11782.00,1521,338,12,2,13,3
2017,070161520022008,Whittier Elem School,209,208,4702.00,,53087.00,11782.00,1887,418,14,2,14,2
2017,070161525022001,Barack H Obama Learning Academy,490,458,5863.00,,116041.00,13105.00,4405,918,25,2,25,2
2017,070161525022005,Jesse C White Learning Academy,509,475,5863.00,,116041.00,13105.00,4669,951,31,2,34,3
2017,070161530021003,James Hart School,779,747,6680.00,,164725.00,12182.00,11198,1726,59,6,60,6
2017,070161530022002,Winston Churchill School,611,600,6680.00,,164725.00,12182.00,6032,1340,48,7,49,8
2017,070161530022005,Willow School,545,537,6680.00,,164725.00,12182.00,5084,1112,36,2,38,4
2017,070161540022002,Wolcott School,245,0,8987.00,,266850.00,14016.00,8,0,2,0,2,0
2017,070161545022001,Burnham Elem School,183,0,7213.00,,89125.00,12005.00,397,0,9,0,9,0
2017,070161550021001,Wentworth Jr High School,357,114,6272.00,,96775.00,13364.00,2304,119,30,1,30,1
2017,070161550022002,Wilson Elementary School,349,246,6272.00,,96775.00,13364.00,3820,520,16,12,16,12
2017,070161550022004,Wentworth Intermediate School,401,330,6272.00,,96775.00,13364.00,2654,331,21,1,22,2
2017,070161560022001,Lincoln Elem School,994,873,5612.00,,51693.00,10022.00,7173,1528,41,3,43,5
2017,070161570021001,Schrum Memorial School,303,271,6054.00,,149796.00,12262.00,4209,537,25,2,25,2
2017,070161570022001,Hoover Elem School,580,533,6054.00,,149796.00,12262.00,6177,1157,37,2,38,3
2017,070161580021004,Memorial Jr High School,934,0,5493.00,,124962.00,10015.00,,,,,,
2017,070161580022001,Coolidge Elementary School,585,0,5493.00,,124962.00,10015.00,,,,,,
2017,070161580022005,Oak Glen Elem School,577,0,5493.00,,124962.00,10015.00,,,,,,
2017,070161580022006,Reavis Elem School,493,0,5493.00,,124962.00,10015.00,,,,,,
2017,070161590021001,Colin Powell Middle Sch,699,597,8130.00,,224683.00,15958.00,11282,1087,50,4,52,6
2017,070161590022002,Sieden Prairie Elementary School,262,144,8130.00,,224683.00,15958.00,2030,307,21,3,21,3
2017,070161590022004,Neil Armstrong Elem School,309,173,8130.00,,224683.00,15958.00,2490,376,23,3,23,3
2017,070161590022005,Woodgate Elem School,226,128,8130.00,,224683.00,15958.00,1803,279,18,3,18,3
2017,070161590022006,Marya Yates Elementary School,486,205,8130.00,,224683.00,15958.00,3322,434,36,3,36,3
2017,070161600021001,Southwood Middle School,326,281,6131.00,,126327.00,12716.00,2993,601,22,3,22,3
2017,070161600022003,Zenon J Sykuta  School,525,502,6131.00,,126327.00,12716.00,4393,1011,28,2,28,2
2017,070161600022004,Meadowview  School,454,439,6131.00,,126327.00,12716.00,4856,1316,23,2,25,4
2017,070161610021003,Parker Junior High School,951,934,7162.00,,181344.00,12751.00,9339,2201,64,8,72,16
2017,070161610022001,Flossmoor Hills Elem School,297,289,7162.00,,181344.00,12751.00,2537,579,17,2,17,2
2017,070161610022002,Heather Hill Elem School,295,273,7162.00,,181344.00,12751.00,2446,552,20,2,21,3
2017,070161610022006,Serena Hills Elem School,354,354,7162.00,,181344.00,12751.00,3128,720,22,2,23,3
2017,070161610022007,Western Avenue Elem School,467,464,7162.00,,181344.00,12751.00,4064,934,25,2,26,3
2017,070161620021004,O W Huth Middle School,585,566,6264.00,,146929.00,13657.00,4597,995,38,5,39,6
2017,070161620022001,Arcadia Elem School,468,459,6264.00,,146929.00,13657.00,3698,813,25,3,27,5
2017,070161620022003,Indiana Elem School,387,385,6264.00,,146929.00,13657.00,3537,831,23,4,23,4
2017,070161620022005,Matteson Elem School,507,501,6264.00,,146929.00,13657.00,4055,878,28,3,29,4
2017,070161620022008,Sauk Elem School,391,386,6264.00,,146929.00,13657.00,3626,854,23,4,23,4
2017,070161620022009,Illinois School,393,371,6264.00,,146929.00,13657.00,3597,736,29,4,30,4
2017,070161630021010,Michelle Obama Sch of Technology,,,6126.00,,46977.00,12368.00,3458,0,,,,
2017,070161630021010,Michelle Obama Sch of Technology and the Arts,673,0,6126.00,,46977.00,12368.00,,,35,0,35,0
2017,070161630022002,Barack Obama Sch of Leadership an,,,6126.00,,46977.00,12368.00,2462,463,,,,
2017,070161630022002,Barack Obama Sch of Leadership and STEM,453,235,6126.00,,46977.00,12368.00,,,22,2,23,3
2017,070161630022003,Blackhawk Primary Center,266,219,6126.00,,46977.00,12368.00,1656,438,13,2,15,4
2017,070161630022007,Mohawk Primary Center,351,219,6126.00,,46977.00,12368.00,1385,219,14,1,14,1
2017,070161630022008,21st Century Primary Center,208,163,6126.00,,46977.00,12368.00,1222,326,13,2,14,3
2017,070161670021002,Brookwood Jr High School,284,0,5783.00,,132848.00,12363.00,,,,,,
2017,070161670022001,Brookwood Middle School,275,255,5783.00,,132848.00,12363.00,2557,509,15,2,15,2
2017,070161670022003,Longwood Elem School,320,239,5783.00,,132848.00,12363.00,2554,399,19,2,20,3
2017,070161670022004,Hickory Bend Elem School,303,266,5783.00,,132848.00,12363.00,2495,542,18,2,18,2
2017,070161680041003,Rickover Jr High School,482,143,6057.00,,59969.00,12693.00,3711,155,45,1,45,1
2017,070161680042001,Strassburg Elem,493,0,6057.00,,59969.00,12693.00,3889,0,24,0,24,0
2017,070161680042002,Wagoner Elem,476,472,6057.00,,59969.00,12693.00,4470,948,29,25,29,25
2017,070161690021001,Cottage Grove Upper Grade Center,171,164,6714.00,,79687.00,27125.00,1396,314,,,,
2017,070161690022002,Medgar Evers Primary Academic Cen,,,6714.00,,79687.00,27125.00,1724,459,,,,
2017,070161690022002,Medgar Evers Primary Academic Center,246,242,6714.00,,79687.00,27125.00,,,1,0,1,0
2017,070161700022001,Washington-McKinley Elem Sch,688,506,8236.00,,83502.00,13970.00,4012,510,54,2,55,3
2017,070161700022002,Roosevelt Elem School,550,411,8236.00,,83502.00,13970.00,3390,413,24,1,24,1
2017,070161700022005,Wilson Elem School,333,250,8236.00,,83502.00,13970.00,1979,252,19,1,19,1
2017,070161700022007,Garfield Elem School,351,244,8236.00,,83502.00,13970.00,2107,244,23,1,24,2
2017,070161700022008,U S Grant Elem School,311,223,8236.00,,83502.00,13970.00,1860,223,17,1,17,1
2017,070161700022009,Greenbriar Elem School,303,251,8236.00,,83502.00,13970.00,1856,251,19,1,19,1
2017,070161700022011,Jefferson Elem School,331,261,8236.00,,83502.00,13970.00,1903,261,18,1,19,2
2017,070161700022012,Kennedy Elem School,266,222,8236.00,,83502.00,13970.00,1675,222,17,2,18,3
2017,070161700022013,Lincoln Elem School,134,71,8236.00,,83502.00,13970.00,660,71,10,1,11,2
2017,070161710021001,Heritage Middle School,504,483,5478.00,,141270.00,11426.00,4262,774,36,4,39,7
2017,070161710022001,Nathan Hale Elem School,537,515,5478.00,,141270.00,11426.00,6470,1035,32,6,32,6
2017,070161720022001,Sandridge Elem School,371,353,4754.00,,124973.00,10350.00,2559,354,23,1,23,1
2017,070161940021001,Columbia Central School,651,620,6180.00,,135759.00,10712.00,11477,1291,47,5,50,7
2017,070161940022002,Steger Intermediate Center,525,522,6180.00,,135759.00,10712.00,16499,2992,29,2,29,2
2017,070161940022005,Steger Primary Center,324,316,6180.00,,135759.00,10712.00,6996,1798,23,2,23,2
2017,070162050170001,Thornton Township High School,2124,197,11420.00,,268709.00,19830.00,25965,351,139,4,143,6
2017,070162050170002,Thornridge High School,1336,220,11420.00,,268709.00,19830.00,15688,426,101,5,105,6
2017,070162050170003,Thornwood High School,1890,207,11420.00,,268709.00,19830.00,23670,452,138,4,141,6
2017,070162060170001,Bloom High School,1918,338,7531.00,,258412.00,15803.00,19832,628,94,4,95,5
2017,070162060170002,Bloom Trail High School,1525,312,7531.00,,258412.00,15803.00,16442,617,84,4,86,4
2017,070162100170001,Lemont Twp High School,1426,744,10376.00,,761148.00,18590.00,22010,1662,107,10,109,12
2017,070162150170001,Thornton Fractnl No High School,1414,414,8214.00,,205868.00,14441.00,14830,943,89,4,92,7
2017,070162150170002,Thornton Fractnl So High School,1791,566,8214.00,,205868.00,14441.00,19237,1279,108,7,116,14
2017,070162170160001,Argo Community High School,1899,627,11206.00,,396943.00,17833.00,22528,1331,119,10,124,15
2017,070162180160001,DD Eisenhower High Sch (Campus),2341,829,11559.00,,453315.00,20034.00,25930,1939,132,9,135,12
2017,070162180160004,H L Richards High Sch(Campus),1642,623,11559.00,,453315.00,20034.00,23200,1375,130,11,134,15
2017,070162180160007,A B Shepard High Sch (Campus),1779,501,11559.00,,453315.00,20034.00,24246,1093,134,8,142,15
2017,070162200170001,Reavis High School,1842,607,7656.00,,524043.00,16637.00,21593,1320,115,13,119,16
2017,070162270170001,Rich East Campus High School,1081,188,9281.00,,327697.00,18814.00,13165,334,88,10,90,12
2017,070162270170002,Rich Central Campus High School,1156,189,9281.00,,327697.00,18814.00,14548,357,81,3,85,5
2017,070162270170003,Rich South Campus High School,1062,149,9281.00,,327697.00,18814.00,13829,246,78,3,80,5
2017,070162280160001,Bremen High School,1519,311,9340.00,,280655.00,15247.00,17267,538,93,4,94,5
2017,070162280160002,Tinley Park High School,1148,321,9340.00,,280655.00,15247.00,13800,665,76,4,77,5
2017,070162280160003,Hillcrest High School,1242,294,9340.00,,280655.00,15247.00,14411,433,76,4,78,6
2017,070162280160004,Oak Forest High School,1372,333,9340.00,,280655.00,15247.00,16826,707,86,4,89,7
2017,070162290160001,Oak Lawn Comm High School,1774,830,8732.00,,527164.00,16414.00,20278,1541,100,12,104,16
2017,070162300130001,Carl Sandburg High School,3041,905,9357.00,,598096.00,15199.00,38146,1813,203,11,204,11
2017,070162300130002,Amos Alonzo Stagg High School,2345,713,9357.00,,598096.00,15199.00,29050,1463,169,10,175,13
2017,070162300130003,Victor J Andrew High School,2177,720,9357.00,,598096.00,15199.00,26657,1401,155,10,158,12
2017,070162310160001,Evergreen Park High School,883,333,10551.00,,470460.00,16202.00,7696,673,67,8,71,10
2017,070162330160001,Homewood-Flossmoor High School,2809,849,10149.00,,264996.00,18068.00,33641,1890,169,16,183,26
2017,07016901025001C,Southland College Prep Charter Hi,,,0.00,,,18242.00,8313,928,,,,
2017,07016901025001C,Southland College Prep Charter High School,529,471,0.00,,,18242.00,,,45,6,51,12
2017,080083080260001,Eastland Jr/Sr High School,290,178,7188.00,,291633.00,12660.00,3925,412,25,2,26,3
2017,080083080262003,Eastland Elementary School,310,310,7188.00,,291633.00,12660.00,2925,676,20,2,20,2
2017,080083140260001,West Carroll High School,353,146,6026.00,,110198.00,11514.00,4822,384,29,3,32,5
2017,080083140261001,West Carroll Middle School,339,295,6026.00,,110198.00,11514.00,5666,757,24,3,26,5
2017,080083140262002,West Carroll Primary,387,361,6026.00,,110198.00,11514.00,2762,723,27,2,29,4
2017,080083990260002,Milledgeville High School,175,84,5464.00,,121160.00,10300.00,2437,198,19,3,22,6
2017,080083990261001,Chadwick Junior High School,102,101,5464.00,,121160.00,10300.00,3176,412,10,3,13,6
2017,080083990262001,Chadwick Elem School,65,65,5464.00,,121160.00,10300.00,1756,504,8,2,10,4
2017,080083990262002,Milledgeville Elem School,129,126,5464.00,,121160.00,10300.00,3453,865,13,2,14,3
2017,080431190220003,East Dubuque High School,217,66,5396.00,,153272.00,9004.00,2490,122,19,3,21,5
2017,080431190221001,East Dubuque Jr High,119,113,5396.00,,153272.00,9004.00,1965,192,12,3,15,6
2017,080431190222002,East Dubuque Elem School,313,230,5396.00,,153272.00,9004.00,2557,502,20,3,23,6
2017,080431200220002,Galena High School,251,158,8318.00,,262900.00,13523.00,3650,440,23,3,26,5
2017,080431200221001,Galena Middle School,242,241,8318.00,,262900.00,13523.00,2411,670,23,3,26,6
2017,080431200222002,Galena Primary School,333,333,8318.00,,262900.00,13523.00,1665,666,17,16,17,16
2017,080432050260001,Warren Jr/Sr High School,212,99,6723.00,,152899.00,11659.00,3326,224,20,4,21,5
2017,080432050262002,Warren Elementary School,177,175,6723.00,,152899.00,11659.00,1627,347,16,11,17,12
2017,080432060260003,Stockton Sr High School,188,104,6574.00,,142133.00,10375.00,2929,269,21,3,25,7
2017,080432060261001,Stockton Middle School,172,148,6574.00,,142133.00,10375.00,2806,427,17,6,21,10
2017,080432060262002,Stockton Elem School,213,213,6574.00,,142133.00,10375.00,3796,842,15,2,18,5
2017,080432100260002,River Ridge High School,148,72,8849.00,,366992.00,13928.00,2036,195,37,2,38,3
2017,080432100261001,River Ridge Middle School,123,120,8849.00,,366992.00,13928.00,2138,332,14,2,15,3
2017,080432100262003,River Ridge Elementary School,219,32,8849.00,,366992.00,13928.00,1336,62,13,2,14,3
2017,080432110260002,Scales Mound High School,70,21,10792.00,,446992.00,16934.00,849,55,16,2,17,3
2017,080432110261001,Scales Mound Jr High School,54,53,10792.00,,446992.00,16934.00,912,198,10,2,11,3
2017,080432110262001,Scales Mound Elem School,120,119,10792.00,,446992.00,16934.00,1093,238,11,2,12,3
2017,080891450220001,Freeport High School,1272,504,6440.00,,89286.00,12547.00,16120,1035,90,7,91,8
2017,080891450221002,Freeport Middle School,741,489,6440.00,,89286.00,12547.00,8447,704,56,6,58,7
2017,080891450222003,Blackhawk Elem School,327,2,6440.00,,89286.00,12547.00,136,4,17,4,19,6
2017,080891450222004,Center Elem School,273,24,6440.00,,89286.00,12547.00,285,44,16,2,18,4
2017,080891450222005,Lincoln-Douglas Elementary School,217,31,6440.00,,89286.00,12547.00,388,55,14,2,15,3
2017,080891450222006,Empire Elem School,282,17,6440.00,,89286.00,12547.00,279,31,18,2,20,4
2017,080891450222012,Taylor Park Elem School,253,54,6440.00,,89286.00,12547.00,475,104,16,2,18,4
2017,080891450222015,Carl Sandburg Middle Sch,509,441,6440.00,,89286.00,12547.00,6564,797,46,6,46,6
2017,080891450222017,Jones Farrar International Baccal,,,6440.00,,89286.00,12547.00,301,14,,,,
2017,080891450222017,Jones Farrar International Baccalaureate Worl,320,8,6440.00,,89286.00,12547.00,,,13,2,13,2
2017,080892000260001,Pearl City High School,145,86,6665.00,,98787.00,11534.00,1974,219,18,3,19,4
2017,080892000261001,Pearl City Jr High School,70,70,6665.00,,98787.00,11534.00,725,105,13,3,14,4
2017,080892000262001,Pearl City Elementary School,231,230,6665.00,,98787.00,11534.00,1636,528,19,3,20,4
2017,080892010260001,Dakota Jr Sr High School,387,209,5680.00,,123978.00,10616.00,5392,474,39,4,41,6
2017,080892010262003,Dakota Elementary School,413,256,5680.00,,123978.00,10616.00,1940,420,24,3,26,5
2017,080892020260001,Lena-Winslow High School,237,134,5538.00,,115092.00,9068.00,2417,253,20,3,24,7
2017,080892020261002,Lena-Winslow Jr High School,171,100,5538.00,,115092.00,9068.00,2946,200,17,3,21,7
2017,080892020262003,Lena-Winslow Elem School,357,337,5538.00,,115092.00,9068.00,6318,1332,24,2,25,3
2017,080892030260001,Orangeville High School,109,36,6192.00,,116342.00,10665.00,1376,78,16,1,16,1
2017,080892030261001,Orangeville Jr High School,84,49,6192.00,,116342.00,10665.00,1167,97,15,1,15,1
2017,080892030262003,Orangeville Elem School,145,145,6192.00,,116342.00,10665.00,814,164,14,1,15,1
2017,090100010260001,Fisher Jr/Sr High School,284,72,5488.00,,116891.00,10382.00,3914,175,25,2,26,3
2017,090100010262002,Fisher Grade School,363,66,5488.00,,116891.00,10382.00,1016,112,9,1,9,1
2017,090100030260001,Mahomet-Seymour High School,963,414,5985.00,,99027.00,8940.00,12324,774,64,6,67,8
2017,090100030261002,Mahomet-Seymour Jr High School,732,255,5985.00,,99027.00,8940.00,4029,517,37,3,38,3
2017,090100030262003,Lincoln Trail Elem School,688,686,5985.00,,99027.00,8940.00,5459,1671,33,3,35,5
2017,090100030262004,Sangamon Elem School,472,460,5985.00,,99027.00,8940.00,2760,920,21,2,22,3
2017,090100030262005,Middletown Prairie Elementary,225,222,5985.00,,99027.00,8940.00,1109,443,12,2,13,3
2017,090100040260001,Centennial High School,1538,941,7423.00,,219511.00,13200.00,21766,1870,91,9,97,15
2017,090100040260002,Central High School,1403,764,7423.00,,219511.00,13200.00,20124,1406,92,7,93,8
2017,090100040261003,Edison Middle School,745,612,7423.00,,219511.00,13200.00,11715,1518,46,5,51,9
2017,090100040261005,Jefferson Middle School,731,600,7423.00,,219511.00,13200.00,11694,1552,47,5,49,7
2017,090100040261007,Franklin Middle School,672,586,7423.00,,219511.00,13200.00,11365,1541,44,3,46,5
2017,090100040262007,Bottenfield Elem School,503,0,7423.00,,219511.00,13200.00,520,0,18,0,18,0
2017,090100040262008,Carrie Busey Elem School,482,0,7423.00,,219511.00,13200.00,503,0,20,0,20,0
2017,090100040262010,Dr Howard Elem School,355,0,7423.00,,219511.00,13200.00,305,0,15,0,15,0
2017,090100040262011,Garden Hills Elem School,574,0,7423.00,,219511.00,13200.00,579,0,22,0,22,0
2017,090100040262013,Kenwood Elem School,358,0,7423.00,,219511.00,13200.00,366,0,15,0,15,0
2017,090100040262017,Robeson Elem School,461,0,7423.00,,219511.00,13200.00,432,0,19,0,19,0
2017,090100040262020,Washington Elem School,457,0,7423.00,,219511.00,13200.00,411,0,18,0,18,0
2017,090100040262021,Westview Elem School,455,0,7423.00,,219511.00,13200.00,431,0,17,0,17,0
2017,090100040262024,South Side Elementary School,326,0,7423.00,,219511.00,13200.00,344,0,13,0,13,0
2017,090100040262026,Stratton Elementary School,519,0,7423.00,,219511.00,13200.00,514,0,23,0,23,0
2017,090100040262027,Vernon L Barkstall Elementary Sch,534,0,7423.00,,219511.00,13200.00,479,0,19,0,19,0
2017,090100040262028,International Prep Academy,265,0,7423.00,,219511.00,13200.00,262,0,13,0,13,0
2017,090100070260007,Unity High School,563,150,4885.00,,110972.00,8904.00,7081,356,38,3,38,3
2017,090100070261005,Unity Jr High School,384,249,4885.00,,110972.00,8904.00,4895,487,32,3,32,3
2017,090100070262006,Unity West,465,420,4885.00,,110972.00,8904.00,4054,842,28,2,29,3
2017,090100070262007,Unity East,282,282,4885.00,,110972.00,8904.00,3113,602,21,2,22,3
2017,090100080260001,Heritage High School,178,86,6047.00,,179913.00,12332.00,2066,195,16,3,16,3
2017,090100080262001,Heritage Jr High and Elementary S,,,6047.00,,179913.00,12332.00,1657,256,,,,
2017,090100080262001,Heritage Jr High and Elementary School,303,240,6047.00,,179913.00,12332.00,,,20,1,20,1
2017,090101160220001,Urbana High School,1189,486,7947.00,,161821.00,13635.00,15799,887,103,8,115,18
2017,090101160221002,Urbana Middle School,944,787,7947.00,,161821.00,13635.00,9681,1085,90,8,95,12
2017,090101160222004,M L King Jr Elem School,359,356,7947.00,,161821.00,13635.00,1804,1080,25,4,28,7
2017,090101160222005,Leal Elem School,436,435,7947.00,,161821.00,13635.00,2180,1307,26,3,27,4
2017,090101160222007,Dr Preston L Williams Jr Elementa,,,7947.00,,161821.00,13635.00,2677,1588,,,,
2017,090101160222007,Dr Preston L Williams Jr Elementary School,546,536,7947.00,,161821.00,13635.00,,,31,6,36,11
2017,090101160222008,Thomas Paine Elem School,328,322,7947.00,,161821.00,13635.00,1676,1003,23,6,31,14
2017,090101160222012,Yankee Ridge Elem School,310,310,7947.00,,161821.00,13635.00,1552,930,21,5,26,10
2017,090101160222013,Wiley Elementary School,287,283,7947.00,,161821.00,13635.00,1484,860,22,9,24,11
2017,090101300042001,Thomasboro Grade School,179,131,5756.00,,164607.00,10540.00,1105,147,14,1,14,1
2017,090101370021003,J W Eater Jr High School,547,409,5999.00,,65706.00,10429.00,5445,875,36,3,37,4
2017,090101370022001,Broadmeadow Elem School,305,256,5999.00,,65706.00,10429.00,1536,514,25,2,26,2
2017,090101370022002,Eastlawn Elem School,248,196,5999.00,,65706.00,10429.00,1197,394,17,3,18,4
2017,090101370022006,Northview Elem School,339,293,5999.00,,65706.00,10429.00,1779,534,27,2,28,3
2017,090101370022007,Pleasant Acres Elem School,361,322,5999.00,,65706.00,10429.00,1916,626,22,2,22,2
2017,090101420042001,Ludlow Elementary School,98,0,7317.00,,213172.00,12878.00,707,0,7,0,7,0
2017,090101690041001,St Joseph Middle School,383,351,4682.00,,140013.00,8003.00,5372,574,24,2,26,3
2017,090101690042001,St Joseph Elem School,456,455,4682.00,,140013.00,8003.00,6218,905,29,1,29,1
2017,090101880042001,Gifford Grade School,203,160,5109.00,,222639.00,10094.00,1361,179,15,1,18,4
2017,090101930170001,Rantoul Twp High School,833,412,7838.00,,277353.00,12948.00,12199,897,13,0,13,0
2017,090101970041001,Prairieview-Ogden Jr High Sch,47,27,4976.00,,293987.00,9698.00,357,36,5,1,5,1
2017,090101970042001,Prairieview-Ogden North Elem,73,0,4976.00,,293987.00,9698.00,438,0,6,0,6,0
2017,090101970042002,Prairieview-Ogden South Elem,127,0,4976.00,,293987.00,9698.00,733,0,9,0,9,0
2017,090103050160001,St Joseph-Ogden High School,469,155,4994.00,,404267.00,9898.00,5764,323,34,2,34,2
2017,090270050260001,GCMS High School,335,134,5776.00,,117195.00,10397.00,4811,317,28,3,29,3
2017,090270050261003,GCMS Middle School,226,164,5776.00,,117195.00,10397.00,2447,380,25,3,25,3
2017,090270050262004,GCMS Elementary School,442,440,5776.00,,117195.00,10397.00,3610,916,33,28,34,29
2017,090270100260001,Paxton-Buckley-Loda High School,500,213,5831.00,,119549.00,10216.00,5946,502,32,4,36,8
2017,090270100261002,Paxton-Buckley-Loda Jr High Sch,336,267,5831.00,,119549.00,10216.00,2619,498,25,2,27,4
2017,090270100262004,Clara Peterson Elem School,272,0,5831.00,,119549.00,10216.00,,,,,,
2017,090270100262005,PBL Eastlawn,277,1,5831.00,,119549.00,10216.00,8,1,3,1,4,2
2017,11012002C260001,Marshall High School,426,161,4054.00,,79426.00,8313.00,5680,344,32,2,33,3
2017,11012002C261002,Marshall Jr High School,192,38,4054.00,,79426.00,8313.00,1030,38,14,1,14,1
2017,11012002C262003,North Elem School,419,406,4054.00,,79426.00,8313.00,1748,716,22,2,23,3
2017,11012002C262005,South Elem School,303,0,4054.00,,79426.00,8313.00,300,0,15,0,15,0
2017,11012003C260001,Martinsville Jr-Sr High School,182,19,4723.00,,69816.00,9373.00,2517,38,18,1,20,3
2017,11012003C262005,Martinsville Elem School,220,23,4723.00,,69816.00,9373.00,4069,75,15,1,17,3
2017,11012004C260001,Casey-Westfield Jr/Sr HS,452,213,4794.00,,79091.00,9305.00,10850,575,31,3,35,3
2017,11012004C262003,Monroe Elem School,461,376,4794.00,,79091.00,9305.00,2266,431,30,2,30,2
2017,110150010260001,Charleston High School,844,213,5572.00,,122831.00,10018.00,10757,526,53,3,54,3
2017,110150010261002,Charleston Middle School,453,380,5572.00,,122831.00,10018.00,7363,690,29,3,30,3
2017,110150010262003,Carl Sandburg Elem School,587,583,5572.00,,122831.00,10018.00,4083,1178,32,2,35,5
2017,110150010262004,Jefferson Elem School,599,302,5572.00,,122831.00,10018.00,4297,678,34,4,37,5
2017,110150010262006,Mark Twain Elem School,184,184,5572.00,,122831.00,10018.00,1305,376,13,3,13,3
2017,110150010262007,Ashmore Elem School,112,112,5572.00,,122831.00,10018.00,887,224,9,2,9,2
2017,110150020260001,Mattoon High School,1126,372,5578.00,,97675.00,9901.00,13348,654,58,4,59,5
2017,110150020261003,Mattoon Middle School,750,673,5578.00,,97675.00,9901.00,9664,1063,52,5,52,5
2017,110150020262015,Arland D Williams Jr Elem Sch,828,775,5578.00,,97675.00,9901.00,11625,3226,40,8,43,11
2017,110150020262016,Riddle Elementary School,804,758,5578.00,,97675.00,9901.00,7732,1597,39,3,40,4
2017,110150050260002,Oakland High School,82,23,5842.00,,137327.00,12385.00,1068,56,16,2,17,3
2017,110150050262001,Lake Crest Elem School,179,140,5842.00,,137327.00,12385.00,1513,271,21,2,23,3
2017,110180030260001,Neoga Jr/Sr High School,338,135,4709.00,,101413.00,9017.00,2992,197,20,2,21,3
2017,110180030262002,Neoga Elementary School,257,241,4709.00,,101413.00,9017.00,2215,245,15,1,16,2
2017,110180770260001,Cumberland High School,291,119,5241.00,,73218.00,8515.00,3554,243,26,3,26,3
2017,110180770261001,Cumberland Middle School,320,209,5241.00,,73218.00,8515.00,2440,339,19,3,19,3
2017,110180770262003,Cumberland Elem School,417,416,5241.00,,73218.00,8515.00,3709,864,23,20,23,20
2017,110213010260001,Tuscola High School,322,147,5371.00,,120391.00,9197.00,4365,351,26,6,29,9
2017,110213010261004,East Prairie Middle School,297,294,5371.00,,120391.00,9197.00,8435,1202,23,4,27,8
